5000 15000
1 3029
3 2086
1 559
3 4834
1 1865
3 4574
1 846
3 4977
1 4556
3 594
1 4701
3 1592
1 4759
3 654
1 3418
3 1702
1 4326
3 1073
1 1463
3 1106
1 4974
3 4301
1 69
3 3237
1 2443
3 1125
1 3197
3 2468
1 2815
3 1598
1 4050
3 4077
1 3606
3 4800
1 2876
3 4940
1 927
3 2189
1 4877
3 3324
1 4466
3 3626
1 4007
3 4608
1 835
3 410
1 2997
3 730
1 1038
3 1604
1 3651
3 4022
1 1916
3 4267
1 4635
3 3364
1 4707
3 1050
1 3140
3 354
1 926
3 2196
1 4927
3 1177
1 4784
3 1358
1 2787
3 2621
1 3177
3 3770
1 4366
3 2903
1 2301
3 1854
1 3794
3 3181
1 2922
3 3758
1 904
3 3397
1 1792
3 2913
1 1366
3 3734
1 4812
3 2267
1 4850
3 4325
1 3786
3 3527
1 3620
3 270
1 4620
3 3985
1 1484
3 528
1 520
3 375
1 4322
3 581
1 388
3 4859
1 970
3 4892
1 2291
3 4285
1 4302
3 325
1 4053
3 3996
1 4907
3 936
1 2355
3 2849
1 2291
3 276
1 3169
3 2409
1 2275
3 1700
1 4820
3 3576
1 1640
3 3445
1 97
3 1960
1 1757
3 4276
1 4502
3 492
1 3046
3 1676
1 2736
3 4194
1 399
3 2943
1 3035
3 2956
1 1867
3 974
1 2469
3 4321
1 4750
3 1061
1 1411
3 2335
1 4273
3 4969
1 628
3 3565
1 4653
3 2330
1 4360
3 1618
1 3754
3 2066
1 1456
3 4820
1 3515
3 99
1 500
3 804
1 16
3 811
1 1932
3 2177
1 2216
3 3509
1 4029
3 2226
1 4915
3 1807
1 2363
3 4346
1 1920
3 717
1 4788
3 4981
1 1019
3 570
1 3610
3 2044
1 2678
3 3610
1 1200
3 4322
1 1501
3 890
1 3243
3 3867
1 1134
3 2240
1 555
3 4022
1 1333
3 1057
1 1505
3 540
1 3513
3 3297
1 3307
3 1339
1 3133
3 2771
1 735
3 3382
1 2039
3 2566
1 3747
3 3909
1 118
3 3362
1 879
3 1358
1 2385
3 2339
1 1367
3 3857
1 3512
3 2154
1 3497
3 2256
1 1961
3 2391
1 436
3 507
1 4431
3 1109
1 2939
3 3828
1 419
3 4749
1 2530
3 1524
1 3899
3 696
1 1026
3 3223
1 2310
3 4311
1 2525
3 2393
1 2746
3 3516
1 3517
3 1593
1 4043
3 3689
1 1998
3 3820
1 2683
3 757
1 3524
3 432
1 845
3 694
1 4495
3 2998
1 1852
3 4135
1 4228
3 3729
1 1028
3 635
1 156
3 316
1 1530
3 4772
1 98
3 2054
1 1600
3 2181
1 1830
3 219
1 3374
3 2333
1 3738
3 1434
1 2747
3 80
1 4694
3 179
1 2783
3 4208
1 3756
3 3079
1 4255
3 2437
1 475
3 4712
1 4059
3 4654
1 4890
3 2793
1 612
3 998
1 3783
3 4290
1 3238
3 2115
1 1437
3 3517
1 4107
3 4542
1 846
3 2669
1 1964
3 3132
1 4352
3 4547
1 1071
3 3284
1 2681
3 2163
1 485
3 4472
1 4429
3 2191
1 348
3 4466
1 4288
3 4651
1 4543
3 1020
1 959
3 3226
1 1905
3 1864
1 4812
3 169
1 2182
3 3605
1 2977
3 4217
1 4983
3 3019
1 1536
3 3618
1 4153
3 1093
1 3431
3 1854
1 1097
3 594
1 4082
3 3753
1 256
3 4276
1 1421
3 1000
1 3718
3 36
1 326
3 1137
1 3722
3 3723
1 607
3 689
1 1777
3 3212
1 3811
3 4568
1 3553
3 3016
1 1325
3 2087
1 3410
3 1033
1 415
3 3482
1 2923
3 4114
1 4190
3 2043
1 4937
3 3861
1 3468
3 1466
1 3835
3 1759
1 2820
3 684
1 1684
3 2171
1 3794
3 1632
1 4439
3 766
1 2940
3 1087
1 1815
3 3036
1 3366
3 1978
1 1874
3 1963
1 4195
3 4929
1 1487
3 272
1 4364
3 235
1 1749
3 2097
1 3473
3 1490
1 530
3 3109
1 2331
3 2618
1 592
3 4509
1 2502
3 3264
1 65
3 4842
1 1861
3 1717
1 4301
3 2805
1 439
3 562
1 1598
3 1603
1 782
3 347
1 2115
3 4738
1 4216
3 1300
1 4288
3 1878
1 3093
3 2695
1 201
3 4430
1 4793
3 1275
1 3018
3 3588
1 3146
3 1819
1 3741
3 2904
1 4090
3 255
1 4805
3 3759
1 3552
3 803
1 1147
3 1947
1 2553
3 2998
1 722
3 3525
1 2739
3 3409
1 2545
3 133
1 4113
3 1125
1 3682
3 3751
1 1051
3 4056
1 988
3 1220
1 2983
3 4525
1 1974
3 2393
1 1885
3 799
1 1184
3 2589
1 914
3 184
1 4457
3 1248
1 36
3 1363
1 431
3 757
1 554
3 4330
1 3200
3 4229
1 1542
3 4374
1 3715
3 2472
1 4696
3 3805
1 4953
3 2659
1 3982
3 195
1 2418
3 278
1 1270
3 1533
1 2757
3 1347
1 4854
3 3254
1 345
3 3098
1 134
3 4742
1 4587
3 1182
1 571
3 3981
1 3350
3 1168
1 417
3 610
1 1010
3 3079
1 987
3 1217
1 465
3 1918
1 3846
3 3259
1 4030
3 2546
1 926
3 606
1 4765
3 4206
1 4101
3 1348
1 663
3 4969
1 3204
3 4718
1 4632
3 178
1 414
3 285
1 2938
3 4131
1 4020
3 4482
1 2846
3 916
1 3154
3 3298
1 2857
3 4077
1 1818
3 2095
1 4119
3 4197
1 349
3 3639
1 472
3 2731
1 2250
3 4171
1 2872
3 591
1 4044
3 4913
1 4191
3 4203
1 2353
3 2363
1 4689
3 2817
1 3889
3 3293
1 1367
3 2994
1 438
3 4891
1 2068
3 1747
1 552
3 311
1 4427
3 4305
1 1825
3 2141
1 3779
3 3366
1 1786
3 4933
1 1226
3 1846
1 4977
3 3421
1 1868
3 4998
1 2997
3 4022
1 1927
3 3059
1 2512
3 3361
1 255
3 2068
1 4283
3 924
1 2862
3 642
1 2590
3 2805
1 1227
3 4901
1 2649
3 4386
1 4785
3 4351
1 896
3 259
1 2789
3 4554
1 4952
3 1165
1 1010
3 3450
1 1445
3 665
1 3927
3 324
1 1275
3 2255
1 2886
3 1735
1 2206
3 1900
1 4809
3 61
1 567
3 1359
1 970
3 4318
1 2175
3 612
1 4734
3 4042
1 739
3 4799
1 1848
3 1252
1 2330
3 790
1 1394
3 993
1 1435
3 241
1 4963
3 4132
1 1791
3 4024
1 2104
3 2815
1 552
3 1389
1 2689
3 1524
1 783
3 4624
1 4372
3 4273
1 313
3 797
1 3454
3 4968
1 4889
3 1929
1 3390
3 3553
1 2603
3 1172
1 1862
3 3459
1 3913
3 2123
1 257
3 4899
1 3015
3 1200
1 2734
3 945
1 3715
3 282
1 127
3 1031
1 3563
3 3634
1 589
3 705
1 2001
3 1420
1 1881
3 4939
1 3373
3 4053
1 4711
3 4888
1 203
3 4458
1 1152
3 1631
1 4433
3 1750
1 1138
3 3896
1 4424
3 2681
1 3615
3 1653
1 3161
3 4865
1 1032
3 4303
1 1699
3 1797
1 4665
3 1548
1 1417
3 1876
1 241
3 1004
1 384
3 2187
1 3949
3 4962
1 3592
3 3619
1 651
3 4444
1 350
3 3098
1 681
3 3945
1 3769
3 1754
1 3125
3 2672
1 4910
3 380
1 779
3 2783
1 2982
3 129
1 617
3 2623
1 3681
3 2426
1 529
3 1332
1 3306
3 3461
1 3837
3 3599
1 738
3 2364
1 2436
3 4835
1 3916
3 198
1 4777
3 1467
1 4248
3 1217
1 1448
3 1781
1 2695
3 3514
1 1906
3 1955
1 2274
3 1762
1 3265
3 4509
1 3067
3 2653
1 1596
3 2621
1 4852
3 1453
1 3061
3 3891
1 1151
3 4446
1 219
3 3961
1 4100
3 2595
1 1001
3 2446
1 4227
3 4056
1 2347
3 791
1 420
3 4550
1 2813
3 3203
1 4976
3 874
1 3247
3 826
1 1670
3 2952
1 1373
3 4701
1 1737
3 3214
1 1432
3 25
1 1937
3 3724
1 3307
3 2310
1 3382
3 1886
1 2673
3 1937
1 2431
3 3288
1 3053
3 4204
1 3642
3 4605
1 3364
3 4743
1 4338
3 1988
1 1627
3 2774
1 2569
3 2581
1 341
3 4965
1 4524
3 4678
1 2619
3 1679
1 4685
3 4122
1 4993
3 384
1 2192
3 342
1 1941
3 1033
1 54
3 3270
1 4883
3 3299
1 2624
3 986
1 1661
3 354
1 278
3 2606
1 1085
3 982
1 4647
3 1043
1 2956
3 2720
1 3384
3 1010
1 3690
3 4423
1 2391
3 89
1 1648
3 2946
1 3706
3 3001
1 1483
3 4300
1 3762
3 3122
1 168
3 1262
1 1289
3 4064
1 1345
3 3347
1 1243
3 1392
1 4702
3 447
1 4536
3 1804
1 1906
3 4417
1 191
3 48
1 1749
3 4806
1 3784
3 4102
1 2812
3 4358
1 2681
3 2028
1 3723
3 4313
1 1453
3 1352
1 2718
3 3538
1 1481
3 1513
1 3675
3 3127
1 3002
3 4507
1 2514
3 3876
1 836
3 3847
1 4940
3 2014
1 159
3 3432
1 585
3 3903
1 3350
3 2659
1 4146
3 3693
1 474
3 4313
1 560
3 153
1 896
3 3443
1 3497
3 2901
1 352
3 1024
1 139
3 2364
1 3053
3 1991
1 2475
3 4862
1 4828
3 420
1 4828
3 2468
1 1132
3 537
1 3813
3 1473
1 869
3 3273
1 3117
3 2229
1 4317
3 3414
1 3349
3 4918
1 4001
3 3058
1 1903
3 3675
1 547
3 4513
1 2446
3 467
1 3973
3 237
1 4015
3 2532
1 3874
3 1979
1 1043
3 1857
1 1571
3 2973
1 3994
3 1086
1 1383
3 315
1 4384
3 919
1 3834
3 2318
1 4223
3 485
1 1060
3 903
1 1328
3 312
1 4865
3 1337
1 2491
3 3234
1 3973
3 463
1 4312
3 2999
1 4623
3 2830
1 815
3 2195
1 546
3 838
1 4395
3 3123
1 1278
3 4311
1 3221
3 64
1 3312
3 2578
1 3037
3 951
1 1544
3 3614
1 983
3 2312
1 1050
3 1333
1 669
3 3690
1 1371
3 3455
1 2221
3 3789
1 1769
3 1426
1 3776
3 3977
1 704
3 3610
1 2348
3 371
1 3846
3 4163
1 3896
3 3562
1 4933
3 1686
1 2248
3 1573
1 598
3 601
1 1118
3 2314
1 2043
3 3626
1 4405
3 239
1 4895
3 3989
1 419
3 3972
1 227
3 325
1 1864
3 2679
1 4657
3 3241
1 2398
3 2632
1 2820
3 2245
1 885
3 2965
1 2766
3 2615
1 1763
3 307
1 2169
3 1197
1 3603
3 3791
1 543
3 399
1 1277
3 311
1 3301
3 4181
1 4221
3 3757
1 1466
3 2065
1 1052
3 3794
1 1960
3 861
1 1892
3 4958
1 2861
3 4771
1 4746
3 4610
1 3580
3 4254
1 4815
3 4111
1 1614
3 4580
1 2785
3 3608
1 4727
3 2294
1 3092
3 912
1 3423
3 120
1 4871
3 4762
1 700
3 2723
1 4313
3 1488
1 1478
3 2777
1 188
3 1176
1 4430
3 3305
1 3263
3 972
1 2139
3 2175
1 515
3 1479
1 4774
3 1696
1 3150
3 1739
1 1856
3 2184
1 495
3 4229
1 3744
3 2515
1 4271
3 4879
1 2930
3 3526
1 3638
3 308
1 2074
3 687
1 3589
3 2629
1 1330
3 3910
1 4544
3 480
1 2685
3 927
1 984
3 2720
1 2608
3 4614
1 4548
3 3005
1 4826
3 2935
1 2000
3 4492
1 2549
3 874
1 613
3 3727
1 2125
3 4612
1 1030
3 4833
1 290
3 2859
1 3667
3 2048
1 4668
3 152
1 3963
3 580
1 746
3 1837
1 4001
3 1556
1 4099
3 181
1 1484
3 2355
1 1614
3 4019
1 2070
3 1483
1 4914
3 576
1 1702
3 1982
1 952
3 3332
1 632
3 1536
1 656
3 311
1 2610
3 3180
1 3553
3 4950
1 3967
3 4078
1 646
3 4737
1 3150
3 2011
1 901
3 1664
1 823
3 4920
1 383
3 2679
1 3789
3 2223
1 2746
3 616
1 1125
3 2879
1 4092
3 3102
1 1928
3 1636
1 4793
3 3913
1 3738
3 3750
1 96
3 2600
1 3608
3 735
1 3218
3 1198
1 83
3 3967
1 3411
3 4116
1 4631
3 3972
1 1780
3 2407
1 930
3 4452
1 3134
3 168
1 3591
3 557
1 6
3 2554
1 4052
3 4369
1 231
3 142
1 3455
3 96
1 3690
3 1569
1 2834
3 3853
1 2544
3 4497
1 3045
3 2904
1 4999
3 4945
1 3510
3 2955
1 3411
3 2836
1 3812
3 409
1 4668
3 3220
1 1890
3 242
1 966
3 3136
1 975
3 1956
1 2971
3 1753
1 2003
3 3424
1 4000
3 51
1 208
3 3367
1 564
3 873
1 3259
3 1720
1 282
3 1610
1 215
3 1115
1 3645
3 4618
1 4393
3 3430
1 3767
3 3868
1 896
3 2476
1 4389
3 1896
1 4245
3 248
1 2967
3 2358
1 3742
3 721
1 4429
3 1344
1 3695
3 4527
1 3309
3 4946
1 2882
3 2076
1 4576
3 2359
1 855
3 4645
1 1770
3 4965
1 2159
3 260
1 3652
3 2303
1 438
3 4989
1 106
3 4169
1 398
3 3877
1 3097
3 4029
1 3861
3 995
1 1004
3 1137
1 4480
3 3529
1 2239
3 3152
1 1884
3 2335
1 4398
3 2271
1 3473
3 1122
1 453
3 636
1 828
3 577
1 2142
3 2633
1 3716
3 3964
1 721
3 4888
1 4777
3 4659
1 1048
3 1527
1 4081
3 778
1 4048
3 4262
1 2824
3 3032
1 3314
3 3607
1 460
3 57
1 2922
3 1451
1 4942
3 1478
1 2853
3 4038
1 2432
3 1644
1 4739
3 2185
1 2159
3 2832
1 614
3 984
1 2852
3 1772
1 2683
3 1401
1 2092
3 4554
1 703
3 3955
1 4262
3 3796
1 1292
3 774
1 1632
3 2719
1 4805
3 496
1 298
3 2719
1 456
3 4400
1 3264
3 1447
1 3266
3 3582
1 1590
3 1975
1 1508
3 3589
1 1020
3 3843
1 1737
3 1040
1 4301
3 2275
1 847
3 1113
1 1038
3 803
1 2935
3 1444
1 4678
3 4019
1 170
3 4061
1 2417
3 643
1 4474
3 285
1 1678
3 2364
1 946
3 469
1 3152
3 4509
1 2951
3 4593
1 2277
3 2773
1 4474
3 4286
1 309
3 2059
1 3828
3 4751
1 3878
3 560
1 4487
3 1821
1 2518
3 1244
1 1139
3 1422
1 2608
3 4066
1 659
3 4925
1 4471
3 3351
1 4586
3 1426
1 4364
3 1013
1 2228
3 2374
1 3729
3 3111
1 2523
3 1987
1 3726
3 1782
1 153
3 2480
1 4866
3 712
1 3386
3 4443
1 1832
3 1865
1 4528
3 3508
1 2231
3 1853
1 38
3 2534
1 4298
3 202
1 2230
3 47
1 4969
3 3238
1 3384
3 4722
1 4606
3 449
1 4139
3 3964
1 4342
3 3466
1 4797
3 4763
1 1963
3 1037
1 824
3 2263
1 2170
3 1053
1 977
3 2731
1 4485
3 2332
1 3965
3 4999
1 4775
3 4413
1 624
3 68
1 1085
3 2199
1 4020
3 464
1 3563
3 429
1 3277
3 4391
1 1960
3 4923
1 2039
3 4219
1 4173
3 2410
1 216
3 4047
1 4736
3 2716
1 1558
3 2521
1 4464
3 4517
1 3639
3 4605
1 1457
3 3680
1 4741
3 2389
1 1844
3 805
1 2333
3 953
1 228
3 2394
1 428
3 73
1 144
3 946
1 2959
3 333
1 104
3 3181
1 4504
3 1690
1 2402
3 1790
1 4859
3 1505
1 542
3 1594
1 2974
3 2841
1 3477
3 3664
1 1124
3 1309
1 3741
3 4532
1 1264
3 2413
1 15
3 3673
1 850
3 1991
1 3271
3 123
1 4588
3 1110
1 2653
3 4424
1 3063
3 750
1 1937
3 2467
1 682
3 2874
1 661
3 4434
1 4772
3 4776
1 4672
3 3497
1 2919
3 1034
1 241
3 4701
1 2501
3 1481
1 3304
3 1139
1 1629
3 723
1 2746
3 2652
1 4330
3 4118
1 2884
3 421
1 3619
3 874
1 4650
3 516
1 3016
3 3200
1 4173
3 3887
1 2659
3 3603
1 1757
3 336
1 3334
3 1387
1 1236
3 1040
1 474
3 4393
1 1585
3 857
1 3366
3 1472
1 614
3 503
1 3088
3 360
1 4276
3 4297
1 1892
3 2838
1 3648
3 3587
1 699
3 4644
1 2309
3 2074
1 3845
3 4583
1 1792
3 1539
1 3455
3 278
1 4849
3 4451
1 594
3 3850
1 4254
3 4491
1 3531
3 4444
1 4366
3 1524
1 1388
3 2940
1 546
3 3651
1 2257
3 460
1 1094
3 2815
1 255
3 4306
1 3102
3 4655
1 482
3 4141
1 4887
3 3505
1 3781
3 1903
1 4904
3 677
1 2071
3 2276
1 4302
3 3803
1 1391
3 3116
1 2446
3 1828
1 3378
3 2726
1 4847
3 4168
1 907
3 3694
1 4418
3 5
1 836
3 3613
1 56
3 1649
1 3739
3 3068
1 3073
3 1534
1 261
3 2101
1 1105
3 389
1 486
3 3250
1 319
3 309
1 1132
3 2068
1 2783
3 889
1 4668
3 2269
1 251
3 1922
1 2901
3 4550
1 4791
3 1146
1 3789
3 425
1 4619
3 3159
1 2030
3 334
1 1878
3 2299
1 3354
3 427
1 765
3 992
1 4117
3 1849
1 588
3 2073
1 1057
3 4641
1 4031
3 3321
1 1754
3 3591
1 4871
3 1047
1 2021
3 4424
1 1433
3 3266
1 2506
3 1512
1 497
3 338
1 2616
3 3436
1 2753
3 4413
1 3396
3 4407
1 4405
3 1035
1 3909
3 1722
1 1132
3 1223
1 4130
3 2375
1 4700
3 2489
1 261
3 1031
1 2267
3 1998
1 2129
3 4228
1 2415
3 864
1 1825
3 2535
1 4075
3 1744
1 3977
3 4955
1 627
3 3356
1 607
3 4580
1 2928
3 106
1 391
3 691
1 4728
3 41
1 2856
3 1196
1 2009
3 3192
1 967
3 18
1 3772
3 1846
1 2184
3 1392
1 466
3 1544
1 892
3 3385
1 2280
3 3058
1 3352
3 1508
1 2395
3 4011
1 371
3 977
1 3563
3 1942
1 1389
3 4577
1 162
3 4675
1 3533
3 1536
1 430
3 4251
1 2438
3 3354
1 3374
3 1797
1 1125
3 4426
1 797
3 2356
1 3062
3 2815
1 3688
3 4828
1 4514
3 2894
1 1114
3 4833
1 747
3 2537
1 480
3 152
1 100
3 4356
1 4217
3 1295
1 2906
3 2795
1 4680
3 4193
1 1003
3 3674
1 1452
3 2448
1 2792
3 1485
1 4474
3 3237
1 1367
3 799
1 3909
3 208
1 2463
3 1158
1 1072
3 1063
1 4781
3 3071
1 4026
3 163
1 4665
3 121
1 3927
3 1190
1 4375
3 531
1 1927
3 3733
1 4797
3 216
1 2355
3 1367
1 3606
3 1399
1 3457
3 4168
1 4766
3 842
1 2329
3 2508
1 3292
3 3350
1 2497
3 4132
1 720
3 1121
1 3695
3 1551
1 4167
3 1647
1 819
3 664
1 3960
3 4186
1 2256
3 1915
1 3605
3 3947
1 4504
3 2547
1 1570
3 2541
1 1621
3 4066
1 186
3 124
1 388
3 352
1 3183
3 1337
1 711
3 2815
1 1730
3 4122
1 4776
3 3748
1 3292
3 1129
1 4525
3 2318
1 3605
3 2692
1 2052
3 2067
1 3495
3 3159
1 416
3 2948
1 2741
3 3987
1 3022
3 3590
1 4986
3 4865
1 1754
3 2250
1 468
3 1096
1 1349
3 1283
1 3712
3 4876
1 359
3 3599
1 1934
3 1054
1 3041
3 1375
1 361
3 2371
1 2780
3 4066
1 3560
3 3524
1 3313
3 2341
1 1298
3 2097
1 3915
3 3337
1 4588
3 1070
1 1465
3 4215
1 4516
3 2911
1 3709
3 4746
1 1755
3 1430
1 3054
3 3061
1 2048
3 1511
1 3913
3 3600
1 2336
3 2670
1 3649
3 3292
1 1693
3 4905
1 610
3 4284
1 3276
3 2697
1 3879
3 1478
1 2623
3 3234
1 2417
3 4956
1 1243
3 3961
1 2068
3 1636
1 2887
3 4361
1 2971
3 4986
1 3165
3 4209
1 710
3 2807
1 426
3 2522
1 3239
3 4621
1 4028
3 4754
1 1911
3 4014
1 3820
3 2712
1 3672
3 4274
1 2280
3 3722
1 4292
3 1413
1 1102
3 1209
1 4282
3 2085
1 2226
3 3381
1 2457
3 85
1 966
3 2437
1 3855
3 1679
1 2581
3 1287
1 2362
3 2276
1 2106
3 1027
1 1558
3 1814
1 1045
3 4680
1 4501
3 3172
1 3439
3 4557
1 3731
3 1837
1 16
3 2708
1 2782
3 4092
1 3823
3 4029
1 4261
3 981
1 3149
3 3613
1 528
3 3239
1 1491
3 2283
1 1652
3 1974
1 286
3 4490
1 1117
3 2256
1 4119
3 3550
1 4497
3 2337
1 1282
3 2629
1 991
3 973
1 1529
3 4055
1 1540
3 1098
1 3269
3 31
1 4688
3 489
1 3856
3 3813
1 1050
3 3189
1 501
3 2651
1 2653
3 1759
1 337
3 1575
1 1220
3 1246
1 2615
3 1417
1 887
3 2396
1 2729
3 596
1 4064
3 1989
1 3742
3 4795
1 903
3 315
1 676
3 2699
1 2042
3 2723
1 1766
3 572
1 3268
3 4510
1 3804
3 378
1 4220
3 1549
1 2894
3 4873
1 3906
3 1519
1 1393
3 3817
1 3693
3 4671
1 4857
3 3296
1 3743
3 4186
1 2031
3 2097
1 1014
3 2371
1 4246
3 4230
1 3535
3 1216
1 4032
3 3589
1 1282
3 1508
1 2925
3 1808
1 943
3 4579
1 4272
3 3029
1 1074
3 1329
1 2901
3 4131
1 2343
3 4648
1 4906
3 1938
1 4215
3 855
1 3859
3 1303
1 3140
3 3280
1 762
3 1826
1 3810
3 4982
1 4278
3 1005
1 3239
3 570
1 1450
3 4246
1 2188
3 3878
1 979
3 3201
1 4930
3 2825
1 191
3 1889
1 4111
3 3178
1 2357
3 2996
1 3992
3 2138
1 253
3 3570
1 3532
3 3073
1 2576
3 3716
1 59
3 2291
1 4432
3 2960
1 4650
3 2418
1 2839
3 4589
1 2229
3 2782
1 1985
3 2836
1 580
3 2165
1 3906
3 3552
1 1953
3 4100
1 4533
3 1546
1 3420
3 1890
1 1959
3 2110
1 3652
3 4114
1 2064
3 4689
1 3423
3 4056
1 4730
3 3440
1 3128
3 3634
1 3073
3 3651
1 2724
3 1267
1 3559
3 3624
1 2294
3 1283
1 1089
3 290
1 1390
3 1592
1 649
3 1431
1 3153
3 4783
1 30
3 4677
1 2710
3 3885
1 150
3 4792
1 4991
3 2648
1 349
3 2843
1 21
3 2744
1 3013
3 2674
1 4878
3 852
1 4618
3 3472
1 3018
3 3793
1 3854
3 4488
1 868
3 32
1 1272
3 449
1 1173
3 2978
1 1813
3 696
1 4573
3 1280
1 1933
3 492
1 4386
3 259
1 2282
3 384
1 1386
3 2606
1 2923
3 3053
1 4590
3 1028
1 2004
3 1852
1 3142
3 4809
1 4695
3 2412
1 2756
3 398
1 4131
3 3336
1 1853
3 3130
1 3605
3 226
1 954
3 4307
1 3296
3 875
1 3395
3 2527
1 4386
3 3770
1 2910
3 2931
1 2802
3 4276
1 4324
3 3660
1 895
3 4747
1 2632
3 161
1 3616
3 408
1 3879
3 339
1 4639
3 2769
1 1763
3 2108
1 1903
3 2656
1 3442
3 1447
1 3964
3 4918
1 4946
3 2854
1 1207
3 750
1 1291
3 1119
1 1589
3 1795
1 4063
3 241
1 710
3 3479
1 2567
3 2166
1 937
3 1099
1 4702
3 3385
1 4102
3 2343
1 2503
3 3405
1 24
3 1367
1 877
3 2442
1 3398
3 2265
1 3074
3 3979
1 4415
3 2569
1 3103
3 2397
1 789
3 2885
1 3589
3 1055
1 490
3 2664
1 527
3 2518
1 2572
3 2874
1 2116
3 3962
1 4017
3 2723
1 3246
3 1131
1 160
3 2372
1 4956
3 654
1 1595
3 466
1 728
3 42
1 3762
3 4100
1 3267
3 2520
1 2660
3 2999
1 3612
3 4119
1 2685
3 3545
1 4233
3 1443
1 8
3 2631
1 4788
3 1556
1 2333
3 2643
1 3937
3 2872
1 2154
3 4131
1 4089
3 746
1 1084
3 3013
1 1035
3 1758
1 1224
3 391
1 3968
3 752
1 1680
3 4411
1 3373
3 2360
1 3595
3 3624
1 4077
3 4472
1 4482
3 2850
1 4699
3 4007
1 3140
3 700
1 1173
3 4726
1 1150
3 4476
1 923
3 950
1 1629
3 4156
1 3427
3 868
1 3277
3 1744
1 175
3 4977
1 461
3 2575
1 3854
3 261
1 1866
3 1880
1 4077
3 2709
1 1782
3 205
1 1101
3 4805
1 755
3 3614
1 3144
3 2398
1 2264
3 3169
1 3325
3 3864
1 4217
3 239
1 743
3 4110
1 4283
3 633
1 2107
3 2379
1 1716
3 706
1 2634
3 1557
1 3113
3 4699
1 3441
3 1283
1 461
3 1261
1 403
3 3526
1 3659
3 601
1 2635
3 4684
1 3780
3 1840
1 823
3 2619
1 579
3 2042
1 4216
3 2038
1 3416
3 3581
1 2768
3 3405
1 72
3 1504
1 1445
3 3676
1 3230
3 2429
1 1457
3 4846
1 390
3 4668
1 4473
3 1588
1 698
3 2680
1 1797
3 1954
1 1292
3 700
1 139
3 1123
1 4405
3 4836
1 4813
3 2046
1 201
3 4254
1 1229
3 1167
1 2964
3 2607
1 1032
3 1942
1 117
3 3356
1 1986
3 1683
1 3650
3 3225
1 621
3 120
1 83
3 4017
1 257
3 157
1 3405
3 1633
1 2652
3 4
1 1253
3 3225
1 3114
3 438
1 332
3 1185
1 1141
3 1135
1 471
3 3897
1 1113
3 1550
1 3218
3 1628
1 3597
3 179
1 1712
3 2061
1 4428
3 3089
1 2615
3 322
1 2749
3 1174
1 4553
3 10
1 278
3 3167
1 458
3 1938
1 2838
3 2350
1 198
3 2573
1 2671
3 980
1 4236
3 4430
1 4343
3 2744
1 3524
3 4570
1 4104
3 2863
1 3319
3 4864
1 4749
3 754
1 2769
3 4680
1 413
3 126
1 3961
3 670
1 3424
3 1050
1 3091
3 4241
1 4015
3 4589
1 2106
3 4348
1 3094
3 1211
1 3471
3 4289
1 2145
3 4551
1 1382
3 2790
1 1123
3 4701
1 1457
3 3878
1 4387
3 3279
1 3487
3 970
1 4748
3 4652
1 2632
3 1615
1 4333
3 4754
1 4617
3 2627
1 4993
3 1424
1 1005
3 501
1 1274
3 4027
1 4564
3 1825
1 1594
3 3981
1 387
3 1940
1 3540
3 1049
1 2714
3 4865
1 3831
3 797
1 840
3 846
1 1913
3 3631
1 3243
3 4920
1 3216
3 4018
1 228
3 1459
1 3087
3 4111
1 2672
3 3955
1 1974
3 2183
1 1750
3 745
1 3981
3 1500
1 3688
3 1604
1 2997
3 1243
1 4796
3 2053
1 4342
3 3718
1 2892
3 4101
1 2518
3 2268
1 4090
3 2550
1 3176
3 4841
1 2419
3 4758
1 1424
3 1090
1 2939
3 922
1 1479
3 2315
1 2301
3 1519
1 4122
3 3393
1 1547
3 3129
1 3768
3 1236
1 1812
3 904
1 1690
3 981
1 3542
3 3892
1 2474
3 2213
1 1210
3 3613
1 4922
3 1355
1 1422
3 1048
1 1899
3 3715
1 3944
3 3280
1 2710
3 439
1 1355
3 4306
1 2501
3 1732
1 4922
3 3692
1 1907
3 29
1 326
3 4654
1 4354
3 4876
1 262
3 441
1 1262
3 780
1 1294
3 2169
1 3979
3 3883
1 148
3 4569
1 1166
3 4836
1 4143
3 1423
1 367
3 1505
1 420
3 4341
1 387
3 2146
1 98
3 4982
1 810
3 1762
1 3257
3 2220
1 4231
3 2881
1 722
3 3543
1 4379
3 55
1 1762
3 3247
1 570
3 4193
1 1030
3 3879
1 2971
3 3272
1 3236
3 2909
1 1652
3 3926
1 96
3 446
1 468
3 1226
1 2541
3 3004
1 171
3 3217
1 1746
3 929
1 3190
3 1727
1 4343
3 2063
1 4503
3 3013
1 1942
3 2832
1 3314
3 1189
1 3032
3 3642
1 2907
3 975
1 4141
3 4225
1 388
3 1385
1 839
3 2256
1 2037
3 4174
1 3040
3 1237
1 3474
3 1050
1 183
3 2074
1 3023
3 1648
1 3807
3 3349
1 4121
3 3841
1 1678
3 4512
1 355
3 1229
1 4296
3 3196
1 736
3 4872
1 3259
3 4177
1 371
3 2871
1 4617
3 3433
1 1378
3 2330
1 2419
3 2256
1 470
3 2024
1 4455
3 3095
1 478
3 986
1 406
3 849
1 3298
3 1464
1 1424
3 607
1 923
3 2310
1 606
3 657
1 2338
3 2080
1 3118
3 874
1 2471
3 4483
